MMMM_YY,Employee_ID,Age,Gender,City,Education_Level,Department,Income,Date_Of_Joining,LastWorkingDate,Joining_Designation,Grade,Total_Business_Value,Quarterly_Rating,Overtime_Flag
Dec-22,10294,24.0,1,PUN,2,Risk & Compliance,67177.0,2018-05-20,,Senior Analyst,C,72928,4.0,0
Jan-21,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,85651,2.0,0
Feb-21,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,128512,4.0,0
Mar-21,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,70862,2.0,1
Apr-21,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,179664,3.0,0
May-21,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,268518,3.0,0
Jun-21,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,-11842,,1
Jul-21,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,140125,2.0,0
Aug-21,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,220424,2.0,1
Sep-21,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,157983,4.0,0
Oct-21,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,79666,2.0,0
Nov-21,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,86216,4.0,0
Dec-21,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,148476,4.0,0
Jan-22,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,-19057,3.0,0
Feb-22,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,181952,3.0,0
Mar-22,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,-20448,2.0,0
Apr-22,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,65492,3.0,0
May-22,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,160437,2.0,1
Jun-22,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,197098,1.0,0
Jul-22,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,27148,3.0,0
Aug-22,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,142747,2.0,0
Sep-22,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,121201,2.0,1
Oct-22,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,107868,3.0,0
Nov-22,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,102060,2.0,0
Dec-22,10295,24.0,0,AHM,2,Retail Banking,70963.0,2019-04-27,,Analyst,C,221103,4.0,0
Jan-21,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,B,185461,1.0,0
Feb-21,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,B,175438,3.0,0
Mar-21,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,B,13904,2.0,0
Apr-21,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,B,63541,3.0,0
May-21,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,B,40895,1.0,0
Jun-21,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,128367,3.0,0
Jul-21,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,160144,3.0,0
Aug-21,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,115771,2.0,0
Sep-21,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,107380,2.0,0
Oct-21,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,143429,2.0,0
Nov-21,10296,50.0,0,DEL,1,Retail Banking,,2020-04-06,,Analyst,C,71003,4.0,0
Dec-21,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,126811,4.0,1
Jan-22,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,18034,3.0,1
Feb-22,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,128646,1.0,0
Mar-22,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,79717,3.0,0
Apr-22,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,164096,4.0,0
May-22,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,121850,2.0,0
Jun-22,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,45446,5.0,0
Jul-22,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,100635,3.0,0
Aug-22,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,196036,3.0,0
Sep-22,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,187134,2.0,0
Oct-22,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,123976,5.0,0
Nov-22,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,84573,3.0,0
Dec-22,10296,50.0,0,DEL,1,Retail Banking,47426.0,2020-04-06,,Analyst,C,109399,3.0,0
Jan-21,10297,44.0,0,PUN,1,Risk & Compliance,,2018-09-03,,Analyst,C,86140,4.0,0
Feb-21,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,96008,3.0,0
Mar-21,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,75405,4.0,0
Apr-21,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,31645,3.0,0
May-21,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,-7882,2.0,0
Jun-21,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,17566,4.0,0
Jul-21,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,50516,4.0,0
Aug-21,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,-34350,4.0,0
Sep-21,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,54308,4.0,0
Oct-21,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,18424,2.0,1
Nov-21,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,17490,1.0,0
Dec-21,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,33210,3.0,0
Jan-22,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,64781,3.0,0
Feb-22,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,C,16345,3.0,0
Mar-22,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,D,23045,3.0,0
Apr-22,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,D,90283,3.0,1
May-22,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,D,103128,3.0,1
Jun-22,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,D,32620,4.0,0
Jul-22,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,D,48423,2.0,0
Aug-22,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,D,35294,4.0,0
Sep-22,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,D,86253,4.0,1
Oct-22,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,D,29718,2.0,0
Nov-22,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,D,54555,4.0,0
Dec-22,10297,44.0,0,PUN,1,Risk & Compliance,22000.0,2018-09-03,,Analyst,D,39434,2.0,1
Jan-21,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,B,26108,3.0,0
Feb-21,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,B,91278,3.0,0
Mar-21,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,B,118567,1.0,1
Apr-21,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,B,221329,2.0,0
May-21,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,B,54141,2.0,0
Jun-21,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,B,80373,3.0,0
Jul-21,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,B,150570,2.0,0
Aug-21,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,B,32563,2.0,0
Sep-21,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,B,154769,4.0,0
Oct-21,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,B,-25058,,0
Nov-21,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,B,74641,4.0,0
Dec-21,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,C,89597,3.0,1
Jan-22,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,C,129641,3.0,0
Feb-22,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,C,164134,3.0,1
Mar-22,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,C,29509,,0
Apr-22,10298,45.0,1,DEL,0,Retail Banking,,2021-03-12,,Analyst,C,97816,1.0,0
May-22,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,C,68904,4.0,0
Jun-22,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,C,87819,3.0,0
Jul-22,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,C,130694,2.0,0
Aug-22,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,C,147358,4.0,0
Sep-22,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,C,285193,2.0,0
Oct-22,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,C,-34120,3.0,0
Nov-22,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,C,219774,2.0,0
Dec-22,10298,45.0,1,DEL,0,Retail Banking,58581.0,2021-03-12,,Analyst,C,205801,2.0,0
Jan-21,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,197463,,0
Feb-21,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,52043,4.0,0
Mar-21,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,35465,4.0,0
Apr-21,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,71795,2.0,0
May-21,10299,27.0,0,PUN,1,Retail Banking,,2019-05-20,,Analyst,A,121980,3.0,0
Jun-21,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,128774,3.0,0
Jul-21,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,160094,3.0,0
Aug-21,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,229202,4.0,0
Sep-21,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,88734,3.0,0
Oct-21,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,51344,3.0,0
Nov-21,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,179962,2.0,0
Dec-21,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,47508,3.0,0
Jan-22,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,122923,1.0,0
Feb-22,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,187712,4.0,0
Mar-22,10299,27.0,0,PUN,1,Retail Banking,,2019-05-20,,Analyst,A,240534,3.0,0
Apr-22,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,111685,3.0,0
May-22,10299,27.0,0,PUN,1,Retail Banking,,2019-05-20,,Analyst,A,93158,1.0,1
Jun-22,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,213837,3.0,0
Jul-22,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,147735,2.0,0
Aug-22,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,120672,4.0,0
Sep-22,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,134837,1.0,0
Oct-22,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,63154,3.0,0
Nov-22,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,50670,2.0,0
Dec-22,10299,27.0,0,PUN,1,Retail Banking,62861.0,2019-05-20,,Analyst,A,181620,1.0,0
Jan-21,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,215860,3.0,1
Feb-21,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,98747,3.0,0
Mar-21,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,153970,3.0,0
Apr-21,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,139360,4.0,0
May-21,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,102199,4.0,0
Jun-21,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,116111,2.0,0
Jul-21,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,47907,3.0,0
Aug-21,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,146843,1.0,0
Sep-21,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,110049,2.0,0
Oct-21,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,211236,2.0,0
Nov-21,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,-14672,4.0,0
Dec-21,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,156116,3.0,1
Jan-22,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,51743,3.0,0
Feb-22,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,88993,2.0,1
Mar-22,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,222223,3.0,1
Apr-22,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,58437,2.0,0
May-22,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,181904,3.0,0
Jun-22,10300,54.0,1,MUM,2,Retail Banking,,2021-03-31,,Senior Analyst,C,207218,1.0,0
Jul-22,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,75940,3.0,1
Aug-22,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,162391,1.0,0
Sep-22,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,130242,3.0,0
Oct-22,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,100854,2.0,0
Nov-22,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,113964,2.0,0
Dec-22,10300,54.0,1,MUM,2,Retail Banking,62277.0,2021-03-31,,Senior Analyst,C,27949,2.0,0
Jan-21,10301,23.0,0,PUN,0,HR & Admin,,2021-05-02,,Deputy Manager,C,9097,5.0,0
Feb-21,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,-3160,3.0,1
Mar-21,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,-21743,1.0,0
Apr-21,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,61986,4.0,0
May-21,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,21511,3.0,0
Jun-21,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,77865,,0
Jul-21,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,51138,2.0,0
Aug-21,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,39630,3.0,0
Sep-21,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,74951,3.0,0
Oct-21,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,41573,3.0,0
Nov-21,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,77985,4.0,1
Dec-21,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,1123,3.0,0
Jan-22,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,70942,3.0,1
Feb-22,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,57556,1.0,0
Mar-22,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,43374,2.0,1
Apr-22,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,45554,2.0,0
May-22,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,36608,4.0,0
Jun-22,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,25810,4.0,0
Jul-22,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,50049,3.0,0
Aug-22,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,50214,3.0,0
Sep-22,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,-27027,3.0,0
Oct-22,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,62512,1.0,0
Nov-22,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,-19456,1.0,0
Dec-22,10301,23.0,0,PUN,0,HR & Admin,77244.0,2021-05-02,,Deputy Manager,C,29253,2.0,0
Jan-21,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,80278,3.0,0
Feb-21,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,32748,2.0,0
Mar-21,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,-22641,2.0,1
Apr-21,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,78041,3.0,0
May-21,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,23877,4.0,1
Jun-21,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,50648,2.0,0
Jul-21,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,54645,4.0,0
Aug-21,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,84254,3.0,0
Sep-21,10302,,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,43400,2.0,1
Oct-21,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,44095,4.0,0
Nov-21,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,29919,2.0,1
Dec-21,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,60714,2.0,1
Jan-22,10302,23.0,1,HYD,2,Risk & Compliance,,2018-03-23,,Associate Manager,A,58131,2.0,1
Feb-22,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,-13701,2.0,0
Mar-22,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,54453,3.0,0
Apr-22,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,29810,3.0,0
May-22,10302,,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,62044,2.0,0
Jun-22,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,50335,4.0,0
Jul-22,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,40352,3.0,0
Aug-22,10302,23.0,1,HYD,2,Risk & Compliance,35721.0,2018-03-23,,Associate Manager,A,79022,2.0,1
Sep-22,10302,23.0,1,HYD,2,Risk & Compliance,39144.0,2018-03-23,,Associate Manager,A,71323,4.0,0
Oct-22,10302,23.0,1,HYD,2,Risk & Compliance,40769.0,2018-03-23,,Associate Manager,A,67911,3.0,0
Nov-22,10302,23.0,1,HYD,2,Risk & Compliance,40769.0,2018-03-23,,Associate Manager,A,98604,4.0,0
Dec-22,10302,23.0,1,HYD,2,Risk & Compliance,40769.0,2018-03-23,,Associate Manager,A,51914,4.0,0
Jan-21,10303,41.0,0,BLR,0,Corporate Banking,67243.0,2021-06-22,,Senior Analyst,C,129339,2.0,0
Feb-21,10303,41.0,0,BLR,0,Corporate Banking,67243.0,2021-06-22,,Senior Analyst,C,162541,3.0,1
Mar-21,10303,41.0,0,BLR,0,Corporate Banking,67243.0,2021-06-22,,Senior Analyst,C,114290,4.0,0
Apr-21,10303,41.0,0,BLR,0,Corporate Banking,71673.0,2021-06-22,,Senior Analyst,C,14442,5.0,1
May-21,10303,41.0,0,BLR,0,Corporate Banking,71673.0,2021-06-22,,Senior Analyst,C,72088,3.0,1
Jun-21,10303,41.0,0,BLR,0,Corporate Banking,71673.0,2021-06-22,,Senior Analyst,C,107893,1.0,1
Jul-21,10303,,0,BLR,0,Corporate Banking,71673.0,2021-06-22,,Senior Analyst,C,110314,1.0,0
Aug-21,10303,41.0,0,BLR,0,Corporate Banking,71673.0,2021-06-22,,Senior Analyst,C,187112,3.0,1
Sep-21,10303,41.0,0,BLR,0,Corporate Banking,71673.0,2021-06-22,,Senior Analyst,C,174506,1.0,0
Oct-21,10303,41.0,0,BLR,0,Corporate Banking,71673.0,2021-06-22,,Senior Analyst,C,181730,3.0,0
Nov-21,10303,41.0,0,BLR,0,Corporate Banking,71673.0,2021-06-22,,Senior Analyst,C,40065,2.0,1
Dec-21,10303,41.0,0,BLR,0,Corporate Banking,71673.0,2021-06-22,,Senior Analyst,C,42491,2.0,0
Jan-22,10303,41.0,0,BLR,0,Corporate Banking,71673.0,2021-06-22,,Senior Analyst,C,208615,3.0,1
Feb-22,10303,41.0,0,BLR,0,Corporate Banking,71673.0,2021-06-22,,Senior Analyst,C,157748,2.0,0
Mar-22,10303,41.0,0,BLR,0,Corporate Banking,74958.0,2021-06-22,,Senior Analyst,C,130819,1.0,0
Apr-22,10303,41.0,0,BLR,0,Corporate Banking,,2021-06-22,,Senior Analyst,C,33112,3.0,0
May-22,10303,41.0,0,BLR,0,Corporate Banking,74958.0,2021-06-22,,Senior Analyst,C,162955,3.0,1
Jun-22,10303,41.0,0,BLR,0,Corporate Banking,74958.0,2021-06-22,,Senior Analyst,C,200127,1.0,0
Jul-22,10303,41.0,0,BLR,0,Corporate Banking,74958.0,2021-06-22,,Senior Analyst,C,163003,3.0,0
Aug-22,10303,41.0,0,BLR,0,Corporate Banking,74958.0,2021-06-22,,Senior Analyst,C,16636,,1
Sep-22,10303,41.0,0,BLR,0,Corporate Banking,74958.0,2021-06-22,,Senior Analyst,C,115044,3.0,1
Oct-22,10303,41.0,0,BLR,0,Corporate Banking,,2021-06-22,,Senior Analyst,C,185256,3.0,1
Nov-22,10303,41.0,0,BLR,0,Corporate Banking,74958.0,2021-06-22,,Senior Analyst,C,235274,3.0,0
Dec-22,10303,41.0,0,BLR,0,Corporate Banking,74958.0,2021-06-22,,Senior Analyst,C,78527,3.0,0
Jan-21,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,144939,3.0,0
Feb-21,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,31977,4.0,0
Mar-21,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,216572,3.0,1
Apr-21,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,175860,2.0,1
May-21,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,177351,3.0,0
Jun-21,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,71675,2.0,0
Jul-21,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,28066,3.0,0
Aug-21,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,135172,2.0,1
Sep-21,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,144163,4.0,1
Oct-21,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,189868,3.0,0
Nov-21,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,110095,2.0,0
Dec-21,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,115252,5.0,1
Jan-22,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,177824,4.0,1
Feb-22,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,138628,1.0,1
Mar-22,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,139797,3.0,1
Apr-22,10304,,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,52984,2.0,0
May-22,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,114132,2.0,1
Jun-22,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,229038,4.0,0
Jul-22,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,171611,4.0,1
Aug-22,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,95466,2.0,1
Sep-22,10304,52.0,0,AHM,1,Corporate Banking,76465.0,2018-06-17,,Analyst,A,82053,,1
